file_id,transcription,duration
102-129232-0130,AND LIVE APART FROM HIM AND INDEPENDENT OF HIM THE PROMETHEUS VINCTUS IS THE ROMANCE OF SKEPTICISM NOT LESS TRUE TO ALL TIME ARE THE DETAILS OF THAT STATELY APOLOGUE,11.89
102-129232-0131,WHEN THE GODS COME AMONG MEN THEY ARE NOT KNOWN JESUS WAS NOT SOCRATES AND SHAKSPEARE WERE NOT ANTAEUS WAS SUFFOCATED BY THE GRIPE OF HERCULES BUT EVERY TIME HE TOUCHED HIS MOTHER EARTH HIS STRENGTH WAS RENEWED,14.325
102-129232-0132,ARE INVIGORATED BY HABITS OF CONVERSATION WITH NATURE THE POWER OF MUSIC THE POWER OF POETRY TO UNFIX AND AS IT WERE CLAP WINGS TO SOLID NATURE INTERPRETS THE RIDDLE OF ORPHEUS,13.6
102-129232-0133,WHAT ELSE AM I WHO LAUGHED OR WEPT YESTERDAY WHO SLEPT LAST NIGHT LIKE A CORPSE,5.38
102-129232-0134,TANTALUS IS BUT A NAME FOR YOU AND ME TANTALUS MEANS THE IMPOSSIBILITY OF DRINKING THE WATERS OF THOUGHT WHICH ARE ALWAYS GLEAMING AND WAVING WITHIN SIGHT OF THE SOUL THE TRANSMIGRATION OF SOULS IS NO FABLE I WOULD IT WERE BUT MEN AND WOMEN ARE ONLY HALF HUMAN,16.46
102-129232-0135,AH BROTHER STOP THE EBB OF THY SOUL EBBING DOWNWARD INTO THE FORMS INTO WHOSE HABITS THOU HAST NOW FOR MANY YEARS SLID AS NEAR AND PROPER TO US IS ALSO THAT OLD FABLE OF THE SPHINX WHO WAS SAID TO SIT IN THE ROAD SIDE,16.325
102-129232-0136,SHE SWALLOWED HIM ALIVE IF HE COULD SOLVE THE RIDDLE THE SPHINX WAS SLAIN WHAT IS OUR LIFE BUT AN ENDLESS FLIGHT OF WINGED FACTS OR EVENTS IN SPLENDID VARIETY THESE CHANGES COME ALL PUTTING QUESTIONS TO THE HUMAN SPIRIT,15.32
102-129232-0137,SERVE THEM FACTS ENCUMBER THEM TYRANNIZE OVER THEM AND MAKE THE MEN OF ROUTINE THE MEN OF SENSE IN WHOM A LITERAL OBEDIENCE TO FACTS HAS EXTINGUISHED EVERY SPARK OF THAT LIGHT BY WHICH MAN IS TRULY MAN,14.985
102-129232-0138,SEE IN GOETHE'S HELENA THE SAME DESIRE THAT EVERY WORD SHOULD BE A THING THESE FIGURES HE WOULD SAY,6.385
102-129232-0139,PHORKYAS HELEN AND LEDA ARE SOMEWHAT AND DO EXERT A SPECIFIC INFLUENCE ON THE MIND SO FAR THEN ARE THEY ETERNAL ENTITIES AS REAL TO DAY AS IN THE FIRST OLYMPIAD,11.975
102-129232-0140,AND ALTHOUGH THAT POEM BE AS VAGUE AND FANTASTIC AS A DREAM YET IS IT MUCH MORE ATTRACTIVE THAN THE MORE REGULAR DRAMATIC PIECES OF THE SAME AUTHOR FOR THE REASON THAT IT OPERATES A WONDERFUL RELIEF TO THE MIND FROM THE ROUTINE OF CUSTOMARY IMAGES,15.06
102-129232-0141,AWAKENS THE READER'S INVENTION AND FANCY,2.73
102-129232-0142,OF THAT WHICH IN GRAVE EARNEST THE MIND OF THAT PERIOD TOILED TO ACHIEVE MAGIC AND ALL THAT IS ASCRIBED TO IT,7.39
102-129232-0143,THE SHOES OF SWIFTNESS THE SWORD OF SHARPNESS THE POWER OF SUBDUING THE ELEMENTS OF USING THE SECRET VIRTUES OF MINERALS,8.74
102-129232-0144,THE GIFT OF PERPETUAL YOUTH AND THE LIKE ARE ALIKE THE ENDEAVOUR OF THE HUMAN SPIRIT TO BEND THE SHOWS OF THINGS TO THE DESIRES OF THE MIND IN PERCEFOREST AND AMADIS DE GAUL A GARLAND AND A ROSE BLOOM ON THE HEAD OF HER WHO IS FAITHFUL,15.13
102-129232-0145,AT THE TRIUMPH OF THE GENTLE VENELAS AND INDEED ALL THE POSTULATES OF ELFIN ANNALS THAT THE FAIRIES DO NOT LIKE TO BE NAMED THAT THEIR GIFTS ARE CAPRICIOUS AND NOT TO BE TRUSTED THAT WHO SEEKS A TREASURE MUST NOT SPEAK AND THE LIKE,15.335
102-129232-0146,I FIND TRUE IN CONCORD,1.87
102-129232-0147,SIR WILLIAM ASHTON IS A MASK FOR A VULGAR TEMPTATION,3.5
102-129232-0148,ONLY A BUNYAN DISGUISE FOR HONEST INDUSTRY WE MAY ALL SHOOT A WILD BULL THAT WOULD TOSS THE GOOD AND BEAUTIFUL BY FIGHTING DOWN THE UNJUST AND SENSUAL LUCY ASHTON IS ANOTHER NAME FOR FIDELITY,13.505
102-129232-0149,HE IS THE COMPEND OF TIME HE IS ALSO THE CORRELATIVE OF NATURE,4.26
102-129232-0150,IN OLD ROME THE PUBLIC ROADS BEGINNING AT THE FORUM PROCEEDED NORTH SOUTH EAST WEST TO THE CENTRE OF EVERY PROVINCE OF THE EMPIRE MAKING EACH MARKET TOWN OF PERSIA SPAIN AND BRITAIN PERVIOUS TO THE SOLDIERS OF THE CAPITAL,14.94
102-129232-0151,TRANSPORT HIM TO LARGE COUNTRIES DENSE POPULATION,3.955
102-129232-0152,HIS SUBSTANCE IS NOT HERE FOR WHAT YOU SEE IS BUT THE SMALLEST PART AND LEAST PROPORTION OF HUMANITY,7.14
102-129232-0153,COLUMBUS NEEDS A PLANET TO SHAPE HIS COURSE UPON,3.245
102-129232-0154,ONE MAY SAY A GRAVITATING SOLAR SYSTEM,2.66
102-129232-0155,ANTICIPATE THE LAWS OF ORGANIZATION,2.635
102-129232-0156,DO NOT THE CONSTRUCTIVE FINGERS OF WATT FULTON WHITTEMORE ARKWRIGHT,4.17
102-129232-0157,THE PROPERTIES OF STONE WATER AND WOOD,3.105
102-129232-0158,OR HAS HEARD AN ELOQUENT TONGUE OR HAS SHARED THE THROB OF THOUSANDS IN A NATIONAL EXULTATION OR ALARM NO MAN CAN ANTEDATE HIS EXPERIENCE OR GUESS WHAT FACULTY OR FEELING A NEW OBJECT SHALL UNLOCK,12.825
102-129232-0159,ANY MORE THAN HE CAN DRAW TO DAY THE FACE OF A PERSON WHOM HE SHALL SEE TO MORROW FOR THE FIRST TIME I WILL NOT NOW GO BEHIND THE GENERAL STATEMENT TO EXPLORE THE REASON OF THIS CORRESPONDENCY LET IT SUFFICE THAT IN THE LIGHT OF THESE TWO FACTS NAMELY,15.155
102-129232-0160,HISTORY IS TO BE READ AND WRITTEN THUS IN ALL WAYS DOES THE SOUL CONCENTRATE AND REPRODUCE ITS TREASURES FOR EACH PUPIL HE TOO SHALL PASS THROUGH THE WHOLE CYCLE OF EXPERIENCE HE SHALL COLLECT INTO A FOCUS THE RAYS OF NATURE,14.71
102-129232-0161,HISTORY NO LONGER SHALL BE A DULL BOOK IT SHALL WALK INCARNATE IN EVERY JUST AND WISE MAN,6.69
102-129232-0162,YOU SHALL MAKE ME FEEL WHAT PERIODS YOU HAVE LIVED A MAN SHALL BE THE TEMPLE OF FAME HE SHALL WALK AS THE POETS HAVE DESCRIBED THAT GODDESS IN A ROBE PAINTED ALL OVER WITH WONDERFUL EVENTS AND EXPERIENCES,12.93
102-129232-0163,HIS OWN FORM AND FEATURES BY THEIR EXALTED INTELLIGENCE SHALL BE THAT VARIEGATED VEST,5.57
102-129232-0164,THE REFORMATION THE DISCOVERY OF NEW LANDS THE OPENING OF NEW SCIENCES AND NEW REGIONS IN MAN HE SHALL BE THE PRIEST OF PAN,9.5800625
102-129232-0165,THAT WE CANNOT STRONGLY STATE ONE FACT WITHOUT SEEMING TO BELIE SOME OTHER,4.745
102-129232-0166,WHAT DO I KNOW SYMPATHETICALLY MORALLY OF EITHER OF THESE WORLDS OF LIFE AS OLD AS THE CAUCASIAN MAN PERHAPS OLDER,8.91
102-129232-0167,OUR SO CALLED HISTORY IS HOW MANY TIMES WE MUST SAY ROME AND PARIS AND CONSTANTINOPLE WHAT DOES ROME KNOW OF RAT AND LIZARD WHAT ARE OLYMPIADS AND CONSULATES TO THESE NEIGHBORING SYSTEMS OF BEING NAY,14.4
102-129232-0168,FOR THE KANAKA IN HIS CANOE FOR THE FISHERMAN THE STEVEDORE THE PORTER BROADER AND DEEPER WE MUST WRITE OUR ANNALS FROM AN ETHICAL REFORMATION FROM AN INFLUX OF THE EVER NEW,12.1
102-129232-0169,INSTEAD OF THIS OLD CHRONOLOGY OF SELFISHNESS AND PRIDE TO WHICH WE HAVE TOO LONG LENT OUR EYES,5.775
104-123365-0000,YET HIS CRUELTY WAS NOT MORE ODIOUS THAN HIS MERCY OR PERHAPS IT MAY BE MORE CORRECT TO SAY THAT HIS MERCY AND HIS CRUELTY WERE SUCH THAT EACH REFLECTS INFAMY ON THE OTHER OUR HORROR AT THE FATE OF THE SIMPLE CLOWNS THE YOUNG LADS,15.055
104-123365-0001,THE DELICATE WOMEN TO WHOM HE WAS INEXORABLY SEVERE,3.73
104-123365-0002,TO BE GUIDED IN SELECTING REBELS FOR PUNISHMENT IS PERFECTLY OBVIOUS THE RINGLEADERS THE MEN OF RANK FORTUNE AND EDUCATION WHOSE POWER AND WHOSE ARTIFICES HAVE LED THE MULTITUDE INTO ERROR ARE THE PROPER OBJECTS OF SEVERITY THE DELUDED POPULACE,15.35
104-123365-0003,WHEN ONCE THE SLAUGHTER ON THE FIELD OF BATTLE IS OVER CAN SCARCELY BE TREATED TOO LENIENTLY THIS RULE SO EVIDENTLY AGREEABLE TO JUSTICE AND HUMANITY WAS NOT ONLY NOT OBSERVED IT WAS INVERTED,13.12
104-123365-0004,IT MAY BE DISTINCTLY TRACED IN EVERY CASE EITHER TO A SORDID OR TO A MALIGNANT MOTIVE EITHER TO THIRST FOR MONEY OR TO THIRST FOR BLOOD IN THE CASE OF GREY THERE WAS NO MITIGATING CIRCUMSTANCE HIS PARTS AND KNOWLEDGE,13.945
104-123365-0005,THE RANK WHICH HE HAD INHERITED IN THE STATE AND THE HIGH COMMAND WHICH HE HAD BORNE IN THE REBEL ARMY,4.9
104-123365-0006,THAN ALICE LISLE THAN WILLIAM HEWLING THAN ANY OF THE HUNDREDS OF IGNORANT PEASANTS WHOSE SKULLS AND QUARTERS WERE EXPOSED IN SOMERSETSHIRE BUT GREY'S ESTATE WAS LARGE AND WAS STRICTLY ENTAILED HE HAD ONLY A LIFE INTEREST IN HIS PROPERTY,14.235
104-123365-0007,AND HE COULD FORFEIT NO MORE INTEREST THAN HE HAD IF HE DIED HIS LANDS AT ONCE DEVOLVED ON THE NEXT HEIR IF HE WERE PARDONED,8.655
104-123365-0008,HE HAD WRITTEN THAT DECLARATION WHICH FOR INSOLENCE MALIGNITY AND MENDACITY,5.16
104-123365-0009,HE HAD INSTIGATED MONMOUTH FIRST TO INVADE THE KINGDOM AND THEN TO USURP THE CROWN IT WAS REASONABLE TO EXPECT THAT A STRICT SEARCH WOULD BE MADE FOR THE ARCHTRAITOR AS HE WAS OFTEN CALLED,10.755
104-123365-0010,WAS THAT HE WAS SAFE ON THE CONTINENT IT WAS STRONGLY SUSPECTED THAT HE HAD BEEN IN CONSTANT COMMUNICATION WITH THE GOVERNMENT AGAINST WHICH HE WAS CONSTANTLY PLOTTING THAT HE HAD,10.96
104-123365-0011,AND RAGED FIERCELY AGAINST HIS INNOCENT PROGENY,2.76
104-123365-0012,JAMES HAD WATCHED THE CIRCUIT WITH INTEREST AND DELIGHT IN HIS DRAWINGROOM AND AT HIS TABLE,5.225
104-129578-0000,HE HAD WATERY GREY EYES ODDLY VOID OF EXPRESSION THEN JUST OVERHEAD,7.815
104-129578-0001,AND THE LOW ANGRY GROWLING OF SOME LARGE ANIMAL AT THE SAME TIME THE MAN SPOKE HE REPEATED HIS QUESTION,9.12
104-129578-0002,I THINK I SAID I FELT ALL RIGHT,2.76
104-129578-0003,HE MUST HAVE SEEN THE QUESTION IN MY FACE FOR MY VOICE WAS INACCESSIBLE TO ME YOU WERE PICKED UP IN A BOAT STARVING THE NAME ON THE BOAT WAS THE LADY VAIN,13.985
104-129578-0004,AND THERE WERE SPOTS OF BLOOD ON THE GUNWALE AT THE SAME TIME MY EYE CAUGHT MY HAND SO THIN THAT IT LOOKED LIKE A DIRTY SKIN PURSE FULL OF LOOSE BONES AND ALL THE BUSINESS OF THE BOAT CAME BACK TO ME,13.905
104-129578-0005,HAVE SOME OF THIS SAID HE AND GAVE ME A DOSE OF SOME SCARLET STUFF ICED IT TASTED LIKE BLOOD AND MADE ME FEEL STRONGER YOU WERE IN LUCK SAID HE,12.385
104-129578-0006,HE SPOKE WITH A SLOBBERING ARTICULATION WITH THE GHOST OF A LISP WHAT SHIP IS THIS I SAID SLOWLY HOARSE FROM MY LONG SILENCE IT'S A LITTLE TRADER FROM ARICA AND CALLAO,14.35
104-129578-0007,I'M A PASSENGER MYSELF FROM ARICA,2.575
104-129578-0008,HE'S CAPTAIN TOO NAMED DAVIES,2.52
104-129578-0009,YOU KNOW THE KIND OF MAN CALLS THE THING THE,2.93
104-129578-0010,THOUGH WHEN THERE'S MUCH OF A SEA WITHOUT ANY WIND,2.665
104-129578-0011,THEN THE NOISE OVERHEAD BEGAN AGAIN,2.46
104-129578-0012,AND THE VOICE OF A HUMAN BEING TOGETHER THEN ANOTHER VOICE TELLING SOME HEAVEN FORSAKEN IDIOT TO DESIST YOU WERE NEARLY DEAD SAID MY INTERLOCUTOR,15.79
104-129578-0013,IT WAS A VERY NEAR THING INDEED,2.375
104-129578-0014,NOTICE YOUR ARM'S SORE INJECTIONS YOU'VE BEEN INSENSIBLE FOR NEARLY THIRTY HOURS I THOUGHT SLOWLY,8.71
104-129578-0015,AM I ELIGIBLE FOR SOLID FOOD I ASKED THANKS TO ME HE SAID,5.285
104-129578-0016,YES I SAID WITH ASSURANCE I COULD EAT SOME MUTTON BUT SAID HE WITH A MOMENTARY HESITATION YOU KNOW I'M DYING TO HEAR OF HOW YOU CAME TO BE ALONE IN THAT BOAT DAMN THAT HOWLING,14.26
104-129578-0017,THE MATTER SOUNDED AS THOUGH IT ENDED IN BLOWS BUT IN THAT I THOUGHT MY EARS WERE MISTAKEN THEN HE SHOUTED AT THE DOGS AND RETURNED TO THE CABIN WELL SAID HE IN THE DOORWAY YOU WERE JUST BEGINNING TO TELL ME,14.755
104-129578-0018,I TOLD HIM MY NAME EDWARD PRENDICK AND HOW I HAD TAKEN TO NATURAL HISTORY AS A RELIEF FROM THE DULNESS OF MY COMFORTABLE INDEPENDENCE HE SEEMED INTERESTED IN THIS I'VE DONE SOME SCIENCE MYSELF,12.895
104-129578-0019,WHICH I TOLD IN CONCISE SENTENCES ENOUGH FOR I FELT HORRIBLY WEAK AND WHEN IT WAS FINISHED HE REVERTED AT ONCE TO THE TOPIC OF NATURAL HISTORY AND HIS OWN BIOLOGICAL STUDIES HE BEGAN TO QUESTION ME CLOSELY ABOUT TOTTENHAM COURT ROAD AND GOWER STREET,15.66
104-129578-0020,LEFT IT ALL HE SAID TEN YEARS AGO HOW JOLLY IT ALL USED TO BE BUT I MADE A YOUNG ASS OF MYSELF,7.84
104-129578-0021,I DARESAY IT'S ALL DIFFERENT NOW BUT I MUST LOOK UP THAT ASS OF A COOK AND SEE WHAT HE'S DONE TO YOUR MUTTON THE GROWLING OVERHEAD WAS RENEWED SO SUDDENLY AND WITH SO MUCH SAVAGE ANGER THAT IT STARTLED ME WHAT'S THAT,15.465
104-129578-0022,I CALLED AFTER HIM BUT THE DOOR HAD CLOSED HE CAME BACK AGAIN WITH THE BOILED MUTTON AND I WAS SO EXCITED BY THE APPETISING SMELL OF IT THAT I FORGOT THE NOISE OF THE BEAST THAT HAD TROUBLED ME AFTER A DAY OF ALTERNATE SLEEP AND FEEDING,15.535
104-129578-0023,CAME IN AGAIN AS I STOOD THERE AND I ASKED HIM FOR SOME CLOTHES HE LENT ME SOME DUCK THINGS OF HIS OWN FOR THOSE I HAD WORN IN THE BOAT HAD BEEN THROWN OVERBOARD THEY WERE RATHER LOOSE FOR ME FOR HE WAS LARGE AND LONG IN HIS LIMBS,15.085
104-129578-0024,HE TOLD ME CASUALLY THAT THE CAPTAIN WAS THREE PARTS DRUNK IN HIS OWN CABIN AS I ASSUMED THE CLOTHES,6.46
104-129578-0025,WHERE SAID I IT'S AN ISLAND WHERE I LIVE SO FAR AS I KNOW IT HASN'T GOT A NAME HE STARED AT ME WITH HIS NETHER LIP DROPPING AND LOOKED SO WILFULLY STUPID OF A SUDDEN,13.88
104-132091-0000,TO DAUNT OUR BRIGHT UNFEARING LIVES CAN YOU WE QUARRELLED OFTEN BUT MADE PEACE AS QUICKLY SHED MANY TEARS BUT LAUGHED THE WHILE THEY FELL HAD OUR SMALL WOES OUR CHILDISH BUMPS AND BRUISES,16.365
104-132091-0001,BUT MOTHER ALWAYS KISSED AND MADE THEM WELL IS IT LONG SINCE IT SEEMS A MOMENT ONLY YET HERE WE ARE IN BONNETS AND TAIL COATS GRAVE MEN OF BUSINESS MEMBERS OF COMMITTEES OUR PLAY TIME ENDED,16.195
104-132091-0002,EVEN BABY VOTES AND STAR EYED CHILDREN IN WHOSE INNOCENT FACES KINDLES THE GLADNESS WHICH WAS ONCE OUR OWN CROWD ROUND OUR KNEES WITH SWEET AND COAXING VOICES ASKING FOR STORIES OF THAT OLD TIME HOME,15.23
104-132091-0003,THEY SAY ASTONISHED DID YOU TOO PLAY,3.615
104-132091-0004,ALMOST WE START FORGETFUL FOR A MOMENT ALMOST WE ANSWER,4.71
104-132091-0005,SO DARLINGS TAKE THIS LITTLE CHILDISH STORY,4.125
104-132091-0006,AND AS WITH CARELESS HANDS YOU TURN THE PAGES,4.285
104-132091-0007,IT WAS A HOT DAY THE SKY WAS VERY BLUE,3.69
104-132091-0008,LIKE GREAT SWANS WENT FLOATING OVER IT TO AND FRO JUST OPPOSITE ME WAS A CLUMP OF GREEN RUSHES WITH DARK VELVETY SPIKES AND AMONG THEM ONE SINGLE TALL RED CARDINAL FLOWER WHICH WAS BENDING OVER THE BROOK,15.81
104-132091-0009,AS IF TO SEE ITS OWN BEAUTIFUL FACE IN THE WATER BUT THE CARDINAL DID NOT SEEM TO BE VAIN THE PICTURE WAS SO PRETTY THAT I SAT A LONG TIME ENJOYING IT SUDDENLY CLOSE TO ME TWO SMALL VOICES BEGAN TO TALK,15.435
104-132091-0010,OR TO SING FOR I COULDN'T TELL EXACTLY WHICH IT WAS ONE VOICE WAS SHRILL THE OTHER WHICH WAS A LITTLE DEEPER SOUNDED VERY POSITIVE AND CROSS THEY WERE EVIDENTLY DISPUTING ABOUT SOMETHING,13.83
104-132091-0011,FOR THEY SAID THE SAME WORDS OVER AND OVER AGAIN THESE WERE THE WORDS KATY DID KATY DIDN'T SHE DID SHE DIDN'T SHE DID SHE DIDN'T DID DIDN'T,14.56
104-132091-0012,I THINK THEY MUST HAVE REPEATED THEM AT LEAST A HUNDRED TIMES I GOT UP FROM MY SEAT TO SEE IF I COULD FIND THE SPEAKERS AND SURE ENOUGH THERE ON ONE OF THE CAT TAIL BULRUSHES I SPIED TWO TINY PALE GREEN CREATURES,14.615
104-132091-0013,THEIR EYES SEEMED TO BE WEAK FOR THEY BOTH WORE BLACK GOGGLES THEY HAD SIX LEGS APIECE TWO SHORT ONES TWO NOT SO SHORT AND TWO VERY LONG,11.785
104-132091-0014,THEY BEGAN WALKING UP THE RUSH AND THEN I SAW THAT THEY MOVED EXACTLY LIKE AN OLD FASHIONED GIG IN FACT IF I HADN'T BEEN TOO BIG I THINK I SHOULD HAVE HEARD THEM CREAK AS THEY WENT ALONG,12.85
104-132091-0015,THEY DIDN'T SAY ANYTHING SO LONG AS I WAS THERE BUT THE MOMENT MY BACK WAS TURNED THEY BEGAN TO QUARREL AGAIN AND IN THE SAME OLD WORDS KATY DID KATY DIDN'T SHE DID SHE DIDN'T,13.4
104-132091-0016,AS I WALKED HOME I FELL TO THINKING ABOUT ANOTHER KATY A KATY I ONCE KNEW,6.26
104-132091-0017,THIS LITTLE STORY GREW IN MY HEAD AND I RESOLVED TO WRITE IT DOWN FOR YOU I HAVE DONE IT AND IN MEMORY OF MY TWO LITTLE FRIENDS ON THE BULRUSH I GIVE IT THEIR NAME HERE IT IS THE STORY OF WHAT KATY DID,16.215
104-132091-0018,KATY'S NAME WAS KATY CARR SHE LIVED IN THE TOWN OF BURNET WHICH WASN'T A VERY BIG TOWN,6.685
104-132091-0019,ON THE OTHER SIDE WERE WOOD PILES AND BARNS AND AN ICE HOUSE BEHIND WAS A KITCHEN GARDEN SLOPING TO THE SOUTH AND BEHIND THAT A PASTURE WITH A BROOK IN IT,10.37
104-132091-0020,TWO RED ONES A YELLOW ONE WITH SHARP HORNS TIPPED WITH TIN AND A DEAR LITTLE WHITE ONE NAMED DAISY THERE WERE SIX OF THE CARR CHILDREN FOUR GIRLS AND TWO BOYS KATY THE OLDEST WAS TWELVE YEARS OLD,16.06
104-132091-0021,LITTLE PHIL THE YOUNGEST WAS FOUR AND THE REST FITTED IN BETWEEN DOCTOR CARR THEIR PAPA WAS A DEAR KIND BUSY MAN WHO WAS AWAY FROM HOME ALL DAY AND SOMETIMES ALL NIGHT TOO,15.625
104-132091-0022,THE CHILDREN HADN'T ANY MAMMA SHE HAD DIED WHEN PHIL WAS A BABY FOUR YEARS BEFORE MY STORY BEGAN KATY COULD REMEMBER HER PRETTY WELL TO THE REST SHE WAS BUT A SAD SWEET NAME,13.975
104-132091-0023,SPOKEN ON SUNDAY AND AT PRAYER TIMES,2.94
104-132091-0024,IN PLACE OF THIS MAMMA WHOM THEY RECOLLECTED SO DIMLY THERE WAS AUNT IZZIE PAPA'S SISTER WHO CAME TO TAKE CARE OF THEM WHEN MAMMA WENT AWAY ON THAT LONG JOURNEY FROM WHICH FOR SO MANY MONTHS,13.55
104-132091-0025,THE LITTLE ONES KEPT HOPING SHE MIGHT RETURN AUNT IZZIE WAS A SMALL WOMAN SHARP FACED AND THIN RATHER OLD LOOKING AND VERY NEAT AND PARTICULAR ABOUT EVERYTHING SHE MEANT TO BE KIND TO THE CHILDREN BUT THEY PUZZLED HER MUCH,15.85
104-132091-0026,BECAUSE THEY WERE NOT A BIT LIKE HERSELF WHEN SHE WAS A CHILD AUNT IZZIE HAD BEEN A GENTLE TIDY LITTLE THING WHO LOVED TO SIT AS CURLY LOCKS DID SEWING LONG SEAMS IN THE PARLOR AND TO HAVE HER HEAD PATTED BY OLDER PEOPLE AND BE TOLD THAT SHE WAS A GOOD GIRL,16.22
104-132091-0027,WHEREAS KATY TORE HER DRESS EVERY DAY HATED SEWING AND DIDN'T CARE A BUTTON ABOUT BEING CALLED GOOD WHILE CLOVER AND ELSIE SHIED OFF LIKE RESTLESS PONIES WHEN ANY ONE TRIED TO PAT THEIR HEADS IT WAS VERY PERPLEXING TO AUNT IZZIE,16.38
104-132091-0028,AND ENCOURAGED CLIMBING AND ROUGH PLAYS IN SPITE OF THE BUMPS AND RAGGED CLOTHES WHICH RESULTED IN FACT THERE WAS JUST ONE HALF HOUR OF THE DAY WHEN AUNT IZZIE WAS REALLY SATISFIED ABOUT HER CHARGES AND THAT WAS THE HALF HOUR BEFORE BREAKFAST,15.2
104-132091-0029,AT THIS TIME SHE LOOKED AT THEM WITH PLEASED EYES THEY WERE ALL SO SPICK AND SPAN WITH SUCH NICELY BRUSHED JACKETS AND SUCH NEATLY COMBED HAIR BUT THE MOMENT THE BELL RANG HER COMFORT WAS OVER FROM THAT TIME ON,15.01
104-132091-0030,THEY WERE WHAT SHE CALLED NOT FIT TO BE SEEN THE NEIGHBORS PITIED HER VERY MUCH,5.985
104-132091-0031,AND SAY TO EACH OTHER WHAT A SIGHT OF WASHING THOSE CHILDREN MADE,4.195
104-132091-0032,ALWAYS NEVER AUNTY BOYS AND GIRLS WILL KNOW WHAT THAT MEANT I WANT TO SHOW YOU THE LITTLE CARRS AND I DON'T KNOW THAT I COULD EVER HAVE A BETTER CHANCE,14.585
104-132091-0033,THAN ONE DAY WHEN FIVE OUT OF THE SIX WERE PERCHED ON TOP OF THE ICE HOUSE LIKE CHICKENS ON A ROOST,5.92
104-132091-0034,IT WAS ONLY A LOW ROOF SET OVER A HOLE IN THE GROUND AND AS IT STOOD IN THE MIDDLE OF THE SIDE YARD IT ALWAYS SEEMED TO THE CHILDREN THAT THE SHORTEST ROAD TO EVERY PLACE WAS UP ONE OF ITS SLOPES AND DOWN THE OTHER,12.82
104-132091-0035,AND THEN STILL KEEPING THE SITTING POSITION TO LET GO,3.97
104-132091-0036,SHOES AND TROUSERS AND CLOTHES GENERALLY WERE AUNT IZZIE'S AFFAIR THEIRS WAS TO SLIDE AND ENJOY THEMSELVES CLOVER NEXT IN AGE TO KATY,10.725
104-132091-0037,SHE WAS A FAIR SWEET DUMPLING OF A GIRL WITH THICK PIG TAILS OF LIGHT BROWN HAIR AND SHORT SIGHTED BLUE EYES WHICH SEEMED TO HOLD TEARS JUST READY TO FALL FROM UNDER THE BLUE REALLY CLOVER WAS THE JOLLIEST LITTLE THING IN THE WORLD,14.83
104-132091-0038,CLOVER HELD FAST AND WOULD NOT LET GO DOCTOR CARR WHO WASN'T ATTENDING PARTICULARLY HEARD NOTHING BUT THE PATHETIC TONE OF CLOVER'S VOICE AS SHE SAID,9.87
104-132091-0039,ME WANT DOLLY AND WITHOUT STOPPING TO INQUIRE HE CALLED OUT SHARPLY FOR SHAME KATY GIVE YOUR SISTER HER DOLL AT ONCE WHICH KATY MUCH SURPRISED DID WHILE CLOVER PURRED IN TRIUMPH,15.37
104-132091-0040,LIKE A SATISFIED KITTEN CLOVER WAS SUNNY AND SWEET TEMPERED A LITTLE INDOLENT AND VERY MODEST ABOUT HERSELF THOUGH IN FACT SHE WAS PARTICULARLY CLEVER IN ALL SORTS OF GAMES,13.28
104-132091-0041,EVERYBODY LOVED HER AND SHE LOVED EVERYBODY ESPECIALLY KATY WHOM SHE LOOKED UP TO AS ONE OF THE WISEST PEOPLE IN THE WORLD PRETTY LITTLE PHIL SAT NEXT ON THE ROOF TO CLOVER AND SHE HELD HIM TIGHT WITH HER ARM,15.63
104-132091-0042,THEN CAME ELSIE A THIN BROWN CHILD OF EIGHT WITH BEAUTIFUL DARK EYES AND CRISP SHORT CURLS COVERING THE WHOLE OF HER SMALL HEAD POOR LITTLE ELSIE WAS THE ODD ONE AMONG THE CARRS,12.84
104-132091-0043,SHE DIDN'T SEEM TO BELONG EXACTLY TO EITHER THE OLDER OR THE YOUNGER CHILDREN THE GREAT DESIRE AND AMBITION OF HER HEART,8.685
104-132091-0044,THEY WERE FOREVER ESTABLISHING IN ALL SORTS OF HIDDEN PLACES BUT THEY DIDN'T WANT ELSIE AND USED TO TELL HER TO RUN AWAY AND PLAY WITH THE CHILDREN WHICH HURT HER FEELINGS VERY MUCH WHEN SHE WOULDN'T RUN AWAY,15.235
104-132091-0045,I AM SORRY TO SAY THEY RAN AWAY FROM HER WHICH AS THEIR LEGS WERE LONGEST IT WAS EASY TO DO,6.835
104-132091-0046,LEFT BEHIND WOULD CRY BITTER TEARS AND AS SHE WAS TOO PROUD TO PLAY MUCH WITH DORRY AND JOHN HER PRINCIPAL COMFORT WAS TRACKING THE OLDER ONES ABOUT AND DISCOVERING THEIR MYSTERIES ESPECIALLY THE POST OFFICES,14.145
104-132091-0047,WHICH WERE HER GREATEST GRIEVANCE HER EYES WERE BRIGHT AND QUICK AS A BIRD'S SHE WOULD PEEP AND PEER AND FOLLOW AND WATCH TILL AT LAST IN SOME ODD UNLIKELY PLACE THE CROTCH OF A TREE,13.53
